,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Date
1886,53067.0,Thurston,Washington,US,2020-03-31 23:43:56,46.9291895,-122.8290656,48,0,0,0,"Thurston, Washington, US",03-31-2020
1955,,Unassigned,Washington,US,2020-03-31 23:43:56,0.0,0.0,274,0,0,0,"Unassigned, Washington, US",03-31-2020
2003,53071.0,Walla Walla,Washington,US,2020-03-31 23:43:56,46.23040051,-118.4775539,6,0,0,0,"Walla Walla, Washington, US",03-31-2020
2091,53073.0,Whatcom,Washington,US,2020-03-31 23:43:56,48.82227976,-121.7490018,139,7,0,0,"Whatcom, Washington, US",03-31-2020
2101,53075.0,Whitman,Washington,US,2020-03-31 23:43:56,46.90022523,-117.5241763,8,0,0,0,"Whitman, Washington, US",03-31-2020
2155,53077.0,Yakima,Washington,US,2020-03-31 23:43:56,46.45738486,-120.7380126,161,3,0,0,"Yakima, Washington, US",03-31-2020
13,53001.0,Adams,Washington,US,2020-04-01 21:58:49,46.98299757,-118.5601734,14,0,0,0,"Adams, Washington, US",04-01-2020
135,53005.0,Benton,Washington,US,2020-04-01 21:58:49,46.23946995,-119.5120834,108,7,0,0,"Benton, Washington, US",04-01-2020
343,53007.0,Chelan,Washington,US,2020-04-01 21:58:49,47.87046092,-120.6173956,17,2,0,0,"Chelan, Washington, US",04-01-2020
378,53009.0,Clallam,Washington,US,2020-04-01 21:58:49,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US",04-01-2020
389,53011.0,Clark,Washington,US,2020-04-01 21:58:49,45.77568046,-122.4829204,130,6,0,0,"Clark, Washington, US",04-01-2020
448,53013.0,Columbia,Washington,US,2020-04-01 21:58:49,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04-01-2020
475,53015.0,Cowlitz,Washington,US,2020-04-01 21:58:49,46.19074721,-122.6782231,14,0,0,0,"Cowlitz, Washington, US",04-01-2020
587,53017.0,Douglas,Washington,US,2020-04-01 21:58:49,47.7361335,-119.692937,5,0,0,0,"Douglas, Washington, US",04-01-2020
663,53019.0,Ferry,Washington,US,2020-04-01 21:58:49,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",04-01-2020
700,53021.0,Franklin,Washington,US,2020-04-01 21:58:49,46.53351425,-118.9018212,33,0,0,0,"Franklin, Washington, US",04-01-2020
769,53025.0,Grant,Washington,US,2020-04-01 21:58:49,47.20753737,-119.4500749,63,1,0,0,"Grant, Washington, US",04-01-2020
773,53027.0,Grays Harbor,Washington,US,2020-04-01 21:58:49,47.14003705,-123.7820567,2,0,0,0,"Grays Harbor, Washington, US",04-01-2020
938,53029.0,Island,Washington,US,2020-04-01 21:58:49,48.14713305,-122.5216407,109,3,0,0,"Island, Washington, US",04-01-2020
986,53031.0,Jefferson,Washington,US,2020-04-01 21:58:49,47.75003077,-123.56097040000002,17,0,0,0,"Jefferson, Washington, US",04-01-2020
1041,53033.0,King,Washington,US,2020-04-01 21:58:49,47.49137892,-121.8346131,2330,150,0,0,"King, Washington, US",04-01-2020
1048,53035.0,Kitsap,Washington,US,2020-04-01 21:58:49,47.63479026,-122.6436061,74,0,0,0,"Kitsap, Washington, US",04-01-2020
1049,53037.0,Kittitas,Washington,US,2020-04-01 21:58:49,47.12521214,-120.679439,9,0,0,0,"Kittitas, Washington, US",04-01-2020
1052,53039.0,Klickitat,Washington,US,2020-04-01 21:58:49,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US",04-01-2020
1139,53041.0,Lewis,Washington,US,2020-04-01 21:58:49,46.57756476,-122.3925769,10,0,0,0,"Lewis, Washington, US",04-01-2020
1164,53043.0,Lincoln,Washington,US,2020-04-01 21:58:49,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",04-01-2020
1270,53045.0,Mason,Washington,US,2020-04-01 21:58:49,47.35007586,-123.1863685,6,0,0,0,"Mason, Washington, US",04-01-2020
1476,53047.0,Okanogan,Washington,US,2020-04-01 21:58:49,48.54855019,-119.7387224,3,0,0,0,"Okanogan, Washington, US",04-01-2020
1570,53053.0,Pierce,Washington,US,2020-04-01 21:58:49,47.03892768,-122.1405958,377,6,0,0,"Pierce, Washington, US",04-01-2020
1732,53055.0,San Juan,Washington,US,2020-04-01 21:58:49,48.60182783,-122.96745,4,0,0,0,"San Juan, Washington, US",04-01-2020
1805,53057.0,Skagit,Washington,US,2020-04-01 21:58:49,48.48171488,-121.766131,128,3,0,0,"Skagit, Washington, US",04-01-2020
1806,53059.0,Skamania,Washington,US,2020-04-01 21:58:49,46.02408726,-121.9164403,1,0,0,0,"Skamania, Washington, US",04-01-2020
1811,53061.0,Snohomish,Washington,US,2020-04-01 21:58:49,48.04615983,-121.7170703,1304,40,0,0,"Snohomish, Washington, US",04-01-2020
1824,53063.0,Spokane,Washington,US,2020-04-01 21:58:49,47.62113146,-117.4046494,158,5,0,0,"Spokane, Washington, US",04-01-2020
1868,53065.0,Stevens,Washington,US,2020-04-01 21:58:49,48.40035475,-117.8542701,4,0,0,0,"Stevens, Washington, US",04-01-2020
1932,53067.0,Thurston,Washington,US,2020-04-01 21:58:49,46.9291895,-122.8290656,48,0,0,0,"Thurston, Washington, US",04-01-2020
2002,,Unassigned,Washington,US,2020-04-01 21:58:49,0.0,0.0,303,0,0,0,"Unassigned, Washington, US",04-01-2020
2051,53071.0,Walla Walla,Washington,US,2020-04-01 21:58:49,46.23040051,-118.4775539,7,0,0,0,"Walla Walla, Washington, US",04-01-2020
2139,53073.0,Whatcom,Washington,US,2020-04-01 21:58:49,48.82227976,-121.7490018,139,7,0,0,"Whatcom, Washington, US",04-01-2020
2149,53075.0,Whitman,Washington,US,2020-04-01 21:58:49,46.90022523,-117.5241763,10,0,0,0,"Whitman, Washington, US",04-01-2020
2203,53077.0,Yakima,Washington,US,2020-04-01 21:58:49,46.45738486,-120.7380126,161,3,0,0,"Yakima, Washington, US",04-01-2020
14,53001.0,Adams,Washington,US,4/2/20 23:25,46.98299757,-118.56017340000001,20,0,0,0,"Adams, Washington, US",04-02-2020
140,53005.0,Benton,Washington,US,4/2/20 23:25,46.23946995,-119.51208340000001,130,9,0,0,"Benton, Washington, US",04-02-2020
353,53007.0,Chelan,Washington,US,4/2/20 23:25,47.87046092,-120.6173956,18,2,0,0,"Chelan, Washington, US",04-02-2020
390,53009.0,Clallam,Washington,US,4/2/20 23:25,48.04754642,-123.92263190000001,8,0,0,0,"Clallam, Washington, US",04-02-2020
401,53011.0,Clark,Washington,US,4/2/20 23:25,45.77568046,-122.48292040000001,131,8,0,0,"Clark, Washington, US",04-02-2020
464,53013.0,Columbia,Washington,US,4/2/20 23:25,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04-02-2020
493,53015.0,Cowlitz,Washington,US,4/2/20 23:25,46.19074721,-122.6782231,18,0,0,0,"Cowlitz, Washington, US",04-02-2020
608,53017.0,Douglas,Washington,US,4/2/20 23:25,47.7361335,-119.69293700000001,6,0,0,0,"Douglas, Washington, US",04-02-2020
685,53019.0,Ferry,Washington,US,4/2/20 23:25,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",04-02-2020
723,53021.0,Franklin,Washington,US,4/2/20 23:25,46.53351425,-118.9018212,41,0,0,0,"Franklin, Washington, US",04-02-2020
797,53025.0,Grant,Washington,US,4/2/20 23:25,47.20753737,-119.4500749,73,1,0,0,"Grant, Washington, US",04-02-2020
802,53027.0,Grays Harbor,Washington,US,4/2/20 23:25,47.14003705,-123.7820567,2,0,0,0,"Grays Harbor, Washington, US",04-02-2020
974,53029.0,Island,Washington,US,4/2/20 23:25,48.14713305,-122.5216407,114,3,0,0,"Island, Washington, US",04-02-2020
1023,53031.0,Jefferson,Washington,US,4/2/20 23:25,47.75003077,-123.56097040000002,19,0,0,0,"Jefferson, Washington, US",04-02-2020
1080,53033.0,King,Washington,US,4/2/20 23:25,47.49137892,-121.8346131,2656,175,0,0,"King, Washington, US",04-02-2020
1089,53035.0,Kitsap,Washington,US,4/2/20 23:25,47.63479026,-122.6436061,83,0,0,0,"Kitsap, Washington, US",04-02-2020
1090,53037.0,Kittitas,Washington,US,4/2/20 23:25,47.12521214,-120.67943899999999,10,0,0,0,"Kittitas, Washington, US",04-02-2020
1093,53039.0,Klickitat,Washington,US,4/2/20 23:25,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US",04-02-2020
1185,53041.0,Lewis,Washington,US,4/2/20 23:25,46.57756476,-122.39257690000001,10,0,0,0,"Lewis, Washington, US",04-02-2020
1210,53043.0,Lincoln,Washington,US,4/2/20 23:25,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",04-02-2020
1320,53045.0,Mason,Washington,US,4/2/20 23:25,47.35007586,-123.1863685,11,0,0,0,"Mason, Washington, US",04-02-2020
1533,53047.0,Okanogan,Washington,US,4/2/20 23:25,48.54855019,-119.73872240000001,3,0,0,0,"Okanogan, Washington, US",04-02-2020
1632,53053.0,Pierce,Washington,US,4/2/20 23:25,47.03892768,-122.14059579999999,498,7,0,0,"Pierce, Washington, US",04-02-2020
1797,53055.0,San Juan,Washington,US,4/2/20 23:25,48.60182783,-122.96745,6,0,0,0,"San Juan, Washington, US",04-02-2020
1870,53057.0,Skagit,Washington,US,4/2/20 23:25,48.48171488,-121.766131,143,4,0,0,"Skagit, Washington, US",04-02-2020
1871,53059.0,Skamania,Washington,US,4/2/20 23:25,46.02408726,-121.91644029999999,1,0,0,0,"Skamania, Washington, US",04-02-2020
1876,53061.0,Snohomish,Washington,US,4/2/20 23:25,48.04615983,-121.7170703,1376,41,0,0,"Snohomish, Washington, US",04-02-2020
1891,53063.0,Spokane,Washington,US,4/2/20 23:25,47.62113146,-117.4046494,182,5,0,0,"Spokane, Washington, US",04-02-2020
1936,53065.0,Stevens,Washington,US,4/2/20 23:25,48.40035475,-117.8542701,5,0,0,0,"Stevens, Washington, US",04-02-2020
2000,53067.0,Thurston,Washington,US,4/2/20 23:25,46.9291895,-122.82906559999999,51,0,0,0,"Thurston, Washington, US",04-02-2020
2078,90053.0,Unassigned,Washington,US,4/2/20 23:25,,,344,0,0,0,"Unassigned, Washington, US",04-02-2020
2130,53071.0,Walla Walla,Washington,US,4/2/20 23:25,46.23040051,-118.4775539,8,0,0,0,"Walla Walla, Washington, US",04-02-2020
2219,53073.0,Whatcom,Washington,US,4/2/20 23:25,48.82227976,-121.74900179999999,175,9,0,0,"Whatcom, Washington, US",04-02-2020
2229,53075.0,Whitman,Washington,US,4/2/20 23:25,46.90022523,-117.52417630000001,11,0,0,0,"Whitman, Washington, US",04-02-2020
2285,53077.0,Yakima,Washington,US,4/2/20 23:25,46.45738486,-120.73801259999999,224,6,0,0,"Yakima, Washington, US",04-02-2020
14,53001.0,Adams,Washington,US,2020-04-03 22:46:37,46.98299757,-118.5601734,20,0,0,0,"Adams, Washington, US",04-03-2020
141,53005.0,Benton,Washington,US,2020-04-03 22:46:37,46.23946995,-119.5120834,136,13,0,0,"Benton, Washington, US",04-03-2020
357,53007.0,Chelan,Washington,US,2020-04-03 22:46:37,47.87046092,-120.6173956,20,3,0,0,"Chelan, Washington, US",04-03-2020
394,53009.0,Clallam,Washington,US,2020-04-03 22:46:37,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US",04-03-2020
405,53011.0,Clark,Washington,US,2020-04-03 22:46:37,45.77568046,-122.4829204,137,8,0,0,"Clark, Washington, US",04-03-2020
470,53013.0,Columbia,Washington,US,2020-04-03 22:46:37,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04-03-2020
499,53015.0,Cowlitz,Washington,US,2020-04-03 22:46:37,46.19074721,-122.6782231,18,0,0,0,"Cowlitz, Washington, US",04-03-2020
616,53017.0,Douglas,Washington,US,2020-04-03 22:46:37,47.7361335,-119.692937,6,0,0,0,"Douglas, Washington, US",04-03-2020
697,53019.0,Ferry,Washington,US,2020-04-03 22:46:37,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",04-03-2020
736,53021.0,Franklin,Washington,US,2020-04-03 22:46:37,46.53351425,-118.9018212,45,1,0,0,"Franklin, Washington, US",04-03-2020
812,53025.0,Grant,Washington,US,2020-04-03 22:46:37,47.20753737,-119.4500749,75,0,0,0,"Grant, Washington, US",04-03-2020
817,53027.0,Grays Harbor,Washington,US,2020-04-03 22:46:37,47.14003705,-123.7820567,2,0,0,0,"Grays Harbor, Washington, US",04-03-2020
992,53029.0,Island,Washington,US,2020-04-03 22:46:37,48.14713305,-122.5216407,119,4,0,0,"Island, Washington, US",04-03-2020
1041,53031.0,Jefferson,Washington,US,2020-04-03 22:46:37,47.75003077,-123.56097040000002,19,0,0,0,"Jefferson, Washington, US",04-03-2020
1099,53033.0,King,Washington,US,2020-04-03 22:46:37,47.49137892,-121.8346131,2787,186,0,0,"King, Washington, US",04-03-2020
1107,53035.0,Kitsap,Washington,US,2020-04-03 22:46:37,47.63479026,-122.6436061,95,0,0,0,"Kitsap, Washington, US",04-03-2020
1108,53037.0,Kittitas,Washington,US,2020-04-03 22:46:37,47.12521214,-120.679439,10,0,0,0,"Kittitas, Washington, US",04-03-2020
1111,53039.0,Klickitat,Washington,US,2020-04-03 22:46:37,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US",04-03-2020
1205,53041.0,Lewis,Washington,US,2020-04-03 22:46:37,46.57756476,-122.3925769,12,0,0,0,"Lewis, Washington, US",04-03-2020
1231,53043.0,Lincoln,Washington,US,2020-04-03 22:46:37,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",04-03-2020
1348,53045.0,Mason,Washington,US,2020-04-03 22:46:37,47.35007586,-123.1863685,13,0,0,0,"Mason, Washington, US",04-03-2020
1565,53047.0,Okanogan,Washington,US,2020-04-03 22:46:37,48.54855019,-119.7387224,4,0,0,0,"Okanogan, Washington, US",04-03-2020
1643,53051.0,Pend Oreille,Washington,US,2020-04-03 22:46:37,48.53234021,-117.2741804,1,0,0,0,"Pend Oreille, Washington, US",04-03-2020
1671,53053.0,Pierce,Washington,US,2020-04-03 22:46:37,47.03892768,-122.1405958,571,7,0,0,"Pierce, Washington, US",04-03-2020
1841,53055.0,San Juan,Washington,US,2020-04-03 22:46:37,48.60182783,-122.96745,6,0,0,0,"San Juan, Washington, US",04-03-2020
1913,53057.0,Skagit,Washington,US,2020-04-03 22:46:37,48.48171488,-121.766131,153,4,0,0,"Skagit, Washington, US",04-03-2020
1914,53059.0,Skamania,Washington,US,2020-04-03 22:46:37,46.02408726,-121.9164403,1,0,0,0,"Skamania, Washington, US",04-03-2020
1920,53061.0,Snohomish,Washington,US,2020-04-03 22:46:37,48.04615983,-121.7170703,1376,42,0,0,"Snohomish, Washington, US",04-03-2020
1936,53063.0,Spokane,Washington,US,2020-04-03 22:46:37,47.62113146,-117.4046494,194,7,0,0,"Spokane, Washington, US",04-03-2020
1980,53065.0,Stevens,Washington,US,2020-04-03 22:46:37,48.40035475,-117.8542701,5,0,0,0,"Stevens, Washington, US",04-03-2020
2045,53067.0,Thurston,Washington,US,2020-04-03 22:46:37,46.9291895,-122.8290656,58,0,0,0,"Thurston, Washington, US",04-03-2020
2123,90053.0,Unassigned,Washington,US,2020-04-03 22:46:37,,,501,0,0,0,"Unassigned, Washington, US",04-03-2020
2169,53069.0,Wahkiakum,Washington,US,2020-04-03 22:46:37,46.29180039999999,-123.4250831,1,0,0,0,"Wahkiakum, Washington, US",04-03-2020
2176,53071.0,Walla Walla,Washington,US,2020-04-03 22:46:37,46.23040051,-118.4775539,8,0,0,0,"Walla Walla, Washington, US",04-03-2020
2271,53073.0,Whatcom,Washington,US,2020-04-03 22:46:37,48.82227976,-121.7490018,182,9,0,0,"Whatcom, Washington, US",04-03-2020
2281,53075.0,Whitman,Washington,US,2020-04-03 22:46:37,46.90022523,-117.5241763,11,0,0,0,"Whitman, Washington, US",04-03-2020
2339,53077.0,Yakima,Washington,US,2020-04-03 22:46:37,46.45738486,-120.7380126,240,6,0,0,"Yakima, Washington, US",04-03-2020
16,53001.0,Adams,Washington,US,4/4/20 23:34,46.98299757,-118.56017340000001,20,0,0,0,"Adams, Washington, US",04-04-2020
76,53003.0,Asotin,Washington,US,4/4/20 23:34,46.18894415,-117.2022851,1,0,0,0,"Asotin, Washington, US",04-04-2020
146,53005.0,Benton,Washington,US,4/4/20 23:34,46.23946995,-119.51208340000001,151,13,0,0,"Benton, Washington, US",04-04-2020
365,53007.0,Chelan,Washington,US,4/4/20 23:34,47.87046092,-120.6173956,24,3,0,0,"Chelan, Washington, US",04-04-2020
403,53009.0,Clallam,Washington,US,4/4/20 23:34,48.04754642,-123.92263190000001,8,0,0,0,"Clallam, Washington, US",04-04-2020
415,53011.0,Clark,Washington,US,4/4/20 23:34,45.77568046,-122.48292040000001,137,8,0,0,"Clark, Washington, US",04-04-2020
481,53013.0,Columbia,Washington,US,4/4/20 23:34,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04-04-2020
511,53015.0,Cowlitz,Washington,US,4/4/20 23:34,46.19074721,-122.6782231,18,0,0,0,"Cowlitz, Washington, US",04-04-2020
631,53017.0,Douglas,Washington,US,4/4/20 23:34,47.7361335,-119.69293700000001,9,0,0,0,"Douglas, Washington, US",04-04-2020
712,53019.0,Ferry,Washington,US,4/4/20 23:34,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",04-04-2020
751,53021.0,Franklin,Washington,US,4/4/20 23:34,46.53351425,-118.9018212,46,1,0,0,"Franklin, Washington, US",04-04-2020
827,53025.0,Grant,Washington,US,4/4/20 23:34,47.20753737,-119.4500749,77,1,0,0,"Grant, Washington, US",04-04-2020
833,53027.0,Grays Harbor,Washington,US,4/4/20 23:34,47.14003705,-123.7820567,3,0,0,0,"Grays Harbor, Washington, US",04-04-2020
1014,53029.0,Island,Washington,US,4/4/20 23:34,48.14713305,-122.5216407,122,4,0,0,"Island, Washington, US",04-04-2020
1065,53031.0,Jefferson,Washington,US,4/4/20 23:34,47.75003077,-123.56097040000002,19,0,0,0,"Jefferson, Washington, US",04-04-2020
1125,53033.0,King,Washington,US,4/4/20 23:34,47.49137892,-121.8346131,2898,200,0,0,"King, Washington, US",04-04-2020
1133,53035.0,Kitsap,Washington,US,4/4/20 23:34,47.63479026,-122.6436061,99,0,0,0,"Kitsap, Washington, US",04-04-2020
1134,53037.0,Kittitas,Washington,US,4/4/20 23:34,47.12521214,-120.67943899999999,10,0,0,0,"Kittitas, Washington, US",04-04-2020
1137,53039.0,Klickitat,Washington,US,4/4/20 23:34,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US",04-04-2020
1235,53041.0,Lewis,Washington,US,4/4/20 23:34,46.57756476,-122.39257690000001,13,0,0,0,"Lewis, Washington, US",04-04-2020
1261,53043.0,Lincoln,Washington,US,4/4/20 23:34,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",04-04-2020
1382,53045.0,Mason,Washington,US,4/4/20 23:34,47.35007586,-123.1863685,13,0,0,0,"Mason, Washington, US",04-04-2020
1604,53047.0,Okanogan,Washington,US,4/4/20 23:34,48.54855019,-119.73872240000001,6,0,0,0,"Okanogan, Washington, US",04-04-2020
1683,53051.0,Pend Oreille,Washington,US,4/4/20 23:34,48.53234021,-117.2741804,1,0,0,0,"Pend Oreille, Washington, US",04-04-2020
1712,53053.0,Pierce,Washington,US,4/4/20 23:34,47.03892768,-122.14059579999999,620,8,0,0,"Pierce, Washington, US",04-04-2020
1887,53055.0,San Juan,Washington,US,4/4/20 23:34,48.60182783,-122.96745,6,0,0,0,"San Juan, Washington, US",04-04-2020
1960,53057.0,Skagit,Washington,US,4/4/20 23:34,48.48171488,-121.766131,161,4,0,0,"Skagit, Washington, US",04-04-2020
1961,53059.0,Skamania,Washington,US,4/4/20 23:34,46.02408726,-121.91644029999999,1,0,0,0,"Skamania, Washington, US",04-04-2020
1967,53061.0,Snohomish,Washington,US,4/4/20 23:34,48.04615983,-121.7170703,1503,45,0,0,"Snohomish, Washington, US",04-04-2020
1983,53063.0,Spokane,Washington,US,4/4/20 23:34,47.62113146,-117.4046494,209,10,0,0,"Spokane, Washington, US",04-04-2020
2028,53065.0,Stevens,Washington,US,4/4/20 23:34,48.40035475,-117.8542701,5,0,0,0,"Stevens, Washington, US",04-04-2020
2097,53067.0,Thurston,Washington,US,4/4/20 23:34,46.9291895,-122.82906559999999,64,1,0,0,"Thurston, Washington, US",04-04-2020
2177,90053.0,Unassigned,Washington,US,4/4/20 23:34,,,483,0,0,0,"Unassigned, Washington, US",04-04-2020
2224,53069.0,Wahkiakum,Washington,US,4/4/20 23:34,46.29180039999999,-123.4250831,1,0,0,0,"Wahkiakum, Washington, US",04-04-2020
2231,53071.0,Walla Walla,Washington,US,4/4/20 23:34,46.23040051,-118.4775539,8,0,0,0,"Walla Walla, Washington, US",04-04-2020
2325,53073.0,Whatcom,Washington,US,4/4/20 23:34,48.82227976,-121.74900179999999,199,9,0,0,"Whatcom, Washington, US",04-04-2020
2335,53075.0,Whitman,Washington,US,4/4/20 23:34,46.90022523,-117.52417630000001,11,0,0,0,"Whitman, Washington, US",04-04-2020
2392,53077.0,Yakima,Washington,US,4/4/20 23:34,46.45738486,-120.73801259999999,289,7,0,0,"Yakima, Washington, US",04-04-2020
16,53001.0,Adams,Washington,US,2020-04-05 23:06:45,46.98299757,-118.5601734,23,0,0,0,"Adams, Washington, US",04-05-2020
79,53003.0,Asotin,Washington,US,2020-04-05 23:06:45,46.18894415,-117.2022851,2,0,0,0,"Asotin, Washington, US",04-05-2020
151,53005.0,Benton,Washington,US,2020-04-05 23:06:45,46.23946995,-119.5120834,164,13,0,0,"Benton, Washington, US",04-05-2020
378,53007.0,Chelan,Washington,US,2020-04-05 23:06:45,47.87046092,-120.6173956,29,3,0,0,"Chelan, Washington, US",04-05-2020
416,53009.0,Clallam,Washington,US,2020-04-05 23:06:45,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US",04-05-2020
428,53011.0,Clark,Washington,US,2020-04-05 23:06:45,45.77568046,-122.4829204,137,8,0,0,"Clark, Washington, US",04-05-2020
496,53013.0,Columbia,Washington,US,2020-04-05 23:06:45,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04-05-2020
526,53015.0,Cowlitz,Washington,US,2020-04-05 23:06:45,46.19074721,-122.6782231,18,0,0,0,"Cowlitz, Washington, US",04-05-2020
652,53017.0,Douglas,Washington,US,2020-04-05 23:06:45,47.7361335,-119.692937,10,0,0,0,"Douglas, Washington, US",04-05-2020
737,53019.0,Ferry,Washington,US,2020-04-05 23:06:45,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",04-05-2020
778,53021.0,Franklin,Washington,US,2020-04-05 23:06:45,46.53351425,-118.9018212,56,1,0,0,"Franklin, Washington, US",04-05-2020
